smiles,n_iter,first_soln_time,lowest_cost_route_found,lowest_cost_route_(binned),best_route_cost_lower_bound,lowest_depth_route_found,best_route_depth_lower_bound,num_calls_rxn_model,num_nodes_in_tree,is_purchasable,constant-0,Tanimoto-distance,Embedding-from-fingerprints,Embedding-from-gnn,Retro*
CCCCCCCCCCCCCCCCSCC(CBr)OC,33,8.0,3.8615274936676154,003-004,3.4187108207054653,3.0,1.0,11,840,0.0,0.0,0.3522727272727273,0.15087754962934485,0.15755809214606553,1.2505981922149658
C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CN4C[C@H]5OCCO[C@H]5C4)cc23)c1,51,13.0,7.702964191340254,006-008,6.667841690094221,6.0,1.0,13,708,0.0,0.0,0.7371428571428571,0.18697799278023497,0.4500738410332392,0.22825446724891663
CC(=O)Nc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,189,15.0,6.489303754498904,006-008,5.26098424448215,6.0,1.0,29,2823,0.0,0.0,0.7740112994350282,0.2732551209946835,0.5149739474674906,0.2688860297203064
CN(C)CCN1Cc2ccccc2-c2c(C3CCCCC3)c3ccc(C(=O)O)cc3n2CCC1=O,81,30.0,9.243411445390969,009-011,5.599547181912314,4.0,1.0,32,2080,0.0,0.0,0.675,0.2799997633200899,0.23474405074104832,0.7630617618560791
O=C(NCCc1ccc(Cl)cc1C1CC1)c1ccc(Oc2cc3c(cc2Cl)C(C(=O)O)CCO3)cc1,1575,25.0,11.787578353712949,011-013,7.783981442805272,3.0,1.0,65,10832,0.0,0.0,0.7122302158273381,0.15905744851949555,0.33595711638394676,8.115568161010742
CS(=O)(=O)O[C@@H]1CCCC[C@H]1Nc1nc2ccc(Cn3cnc4cccnc43)cc2s1,111,12.0,6.695869565672838,006-008,4.327247029607708,7.0,1.0,22,1593,0.0,0.0,0.6830985915492958,0.24810705295239321,0.36750583040721496,2.2998955249786377
CCCc1nc2cc(N(Cc3ccccc3)C(=O)C(C)C)ccc2n1CC(=O)O,53,15.0,4.2529595627809735,004-006,3.8946093341525936,6.0,1.0,24,1369,0.0,0.0,0.6666666666666667,0.30570997789765475,0.4032579363733716,1.2430157661437988
N#Cc1ccccc1-c1cc(F)cc(-c2ccnc3nc(C(F)(F)F)ccc23)c1,5,3.0,1.7416930375153237,001-003,1.3948808096326133,3.0,1.0,3,387,0.0,0.0,0.6585365853658536,0.34659158698254955,0.30920779147694,0.6614635586738586
NC(=O)Cc1cccc(-c2nn(C3CCCC3)c3cc[nH]c(=O)c23)c1,107,18.0,4.718303985243601,004-006,3.920469041531765,10.0,1.0,18,2156,0.0,0.0,0.680672268907563,0.3395202258650286,0.4002097076256175,0.886266827583313
CN(c1ccc(/C=C/C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1)c1ncccn1,22,8.0,4.114583367673016,004-006,3.141961652297626,5.0,1.0,8,289,0.0,0.0,0.6713286713286714,0.22041140592346253,0.4326450698013804,0.740349292755127
O=C1Cc2ccccc2Oc2cc(F)ccc21,7,2.0,3.789858948203684,003-004,3.420908007233151,2.0,1.0,4,429,0.0,0.0,0.6363636363636364,0.2381502382638243,0.31892775705177034,1.2050918340682983
CCCCC(=O)c1c(-c2ccc3c(Br)c(OC(Cc4ccccc4)C(=O)O)ccc3c2)oc2ccccc12,65,11.0,6.06912203646628,006-008,4.034365067013402,6.0,1.0,17,1418,0.0,0.0,0.696078431372549,0.2069633135571124,0.41520830105701867,3.4423017501831055
COc1ncc(C)c(-c2ccc3c(c2)[nH]c(=O)c2cnn([C@H]4CCOC4)c23)c1C,3366,194.0,13.333526705682308,013-014,12.81798211893156,6.0,2.0,194,23988,0.0,0.0,0.7414965986394557,0.187780386596611,0.3670750106643277,0.018422452732920647
CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3cccc(-c4nc5ccccc5s4)c3)cc12,10,3.0,2.754627399055372,001-003,2.5130017057090708,2.0,1.0,5,409,0.0,0.0,0.5706214689265536,0.2102573105726333,0.2055059027336601,2.3451759815216064
CNC1(C)CCC(Oc2ncnc3sc4c(c23)[C@@H](CC(N)=O)CC4)CC1,289,71.0,7.029680512746275,006-008,6.351215508583312,7.0,1.0,71,4310,0.0,0.0,0.6953125,0.11887233998682156,0.3043432201742098,0.7621660828590393
Cc1cccc2c(Cl)ncc(C(=O)NCC3CCOCC3)c12,51,12.0,6.68777229619772,006-008,5.558583273122973,3.0,1.0,20,1337,0.0,0.0,0.6220472440944882,0.23948068258968291,0.30296251429984333,0.2194899320602417
CN(CC1(c2nc(-c3ccccc3)cs2)CCOCC1)C(=O)c1cccc(-c2noc(C(F)(F)F)n2)c1,530,25.0,6.60478107380335,006-008,6.60478107380335,8.0,1.0,25,1830,0.0,0.0,0.7350993377483444,0.2316235747775357,0.3671605024917961,0.07293707877397537
Cc1nc(N)c2nc(C)n(CCCCCSc3ccccc3)c2c1C,43,15.0,3.590829110685423,003-004,3.5265978905978272,7.0,1.0,15,1262,0.0,0.0,0.7014925373134329,0.17345096095368429,0.3829895140394577,1.7357308864593506
Cc1nc(C(C)(CS(C)(=O)=O)NC(=O)c2cc(O[C@@H](C)C(F)(F)F)c(C3CCC3)cn2)no1,29,14.0,10.530586699940274,009-011,9.170287537816586,3.0,2.0,14,381,0.0,0.0,0.5178571428571428,0.1846961656101882,0.2319006792313134,1.610447883605957
CC(C)(CC1CCN(c2ccc([N+](=O)[O-])cn2)CC1)C(=O)O,13,3.0,3.2912315141644584,003-004,2.470306310411237,3.0,1.0,6,320,0.0,0.0,0.5348837209302326,0.15621519556797703,0.31258400414439824,1.000795841217041
COc1cnc(Nc2cnc(Cl)c(N)c2)c(-c2nc(C)nc(N)n2)c1,149,8.0,5.478162728434708,004-006,4.059365094017594,6.0,1.0,18,1685,0.0,0.0,0.7441860465116279,0.29417032679917443,0.2847055171528353,0.09409580379724503
Cc1cccc(-c2sc(C)nc2C(=O)N2C[C@@H]3CC(C)C[C@@H]3[C@H]2CNC(=O)c2ccnc(C)c2)c1,43,19.0,5.9042880569733125,004-006,3.654972795202517,7.0,1.0,20,920,0.0,0.0,0.4817518248175182,0.21163716965207446,0.10268976731796708,1.4469389915466309
CCC(CO)Sc1nc(Nc2ccc(S(C)(=N)=O)cc2)ncc1Br,168,9.0,10.887997084289353,009-011,6.479141673834091,4.0,1.0,17,1297,0.0,0.0,0.7196969696969697,0.26469557213561123,0.37397631919426455,2.435242176055908
CCOC(=O)c1cn2c(cc1=O)-c1cc(OC)c(OCCCN3CCOCC3)cc1CC2C(C)(C)C,803,84.0,6.820052732140524,006-008,3.029429609762996,8.0,1.0,84,11465,0.0,0.0,0.717948717948718,0.36513789986424383,0.3982970321054322,0.7420821785926819
CCCc1nn(-c2ccc(C(F)(F)F)cn2)cc1CCCOc1c(C#N)cccc1CC(=O)O,1803,144.0,9.841404054820345,009-011,9.759028128625884,7.0,1.0,153,17662,0.0,0.0,0.5955882352941176,0.20471362421092887,0.26472440676069586,1.0082281827926636
CCOc1cc2nc(-c3nnc4ccc([C@@H](N5CC[C@H](N)C5)C(F)(F)F)cn34)ccc2cc1F,17,6.0,2.6090788404766365,001-003,2.332497675388743,6.0,1.0,7,345,0.0,0.0,0.7753623188405797,0.3544192203638008,0.4136740806745375,0.7093693017959595
COCCOCCOCCOCCOCCOCCOCCOCCOCCOS(=O)(=O)c1ccc(C)cc1,30,2.0,3.2454175479273872,003-004,1.6727087739636937,2.0,1.0,6,1454,0.0,0.0,0.5666666666666667,0.17201546323226302,0.02046488787940648,1.822582483291626
CN1CCNC(CCOc2ccccc2)C1,133,9.0,7.866699049464659,006-008,5.573423424775064,2.0,1.0,44,4345,0.0,0.0,0.5757575757575757,0.14475372435330502,0.35822697982139984,1.3790876865386963
CCOC(=O)COc1cccc(CCCn2cc(C(c3ccccc3)c3ccccc3)ccc2=O)c1,15,5.0,5.3711277508792135,004-006,4.287389502206967,4.0,1.0,8,431,0.0,0.0,0.6054421768707483,0.25016367762196257,0.28463186890453107,0.8180873990058899
COc1nn2cc(-c3cc4c(OCc5csc(C6(F)CCOCC6)n5)cc(Cl)cc4o3)nc2s1,204,22.0,5.19462279744514,004-006,5.19462279744514,7.0,1.0,22,1217,0.0,0.0,0.5705521472392638,0.17236400379463146,0.29826815031176623,0.4373864531517029
Cc1nc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)nn4c3)ccc2C)c(C)s1,15,5.0,3.3324147714273407,003-004,3.2703303459237385,5.0,1.0,8,384,0.0,0.0,0.7012987012987013,0.22287788514288343,0.3673148936914197,1.1139235496520996
CC(=O)Nc1cccc(N2CCN(CCc3nn(C)c(=O)n3CC3CCCCC3)CC2)c1,9999,-1.0,-1.0,NotSolved,8.54019342973407,-1.0,2.0,485,199972,0.0,0.0,0.7371794871794872,0.333551844464848,0.39200818103557555,0.9636464715003967
Cc1cc([N+](=O)[O-])c(OC(C)C)cc1C1=CCC(N(C)C)CC1,11,2.0,2.177606878097343,001-003,1.936257127871985,2.0,1.0,5,194,0.0,0.0,0.7303370786516854,0.3816146695375344,0.41648894995930097,0.351883202791214
O=C(Nc1cn(CCNCc2cccnc2)nc1-c1cc(Cl)ccc1OC(F)F)c1cnn2cccnc12,942,141.0,8.838273742425255,008-009,8.323580622309217,8.0,2.0,141,12544,0.0,0.0,0.7567567567567568,0.2972926903799772,0.43840967429446787,0.33947816491127014
CCOC(=O)Cc1ccc(OC)c(-c2ccc(C(F)(F)F)cc2CN(CC)C(=O)CN2CCCC2)c1,155,12.0,8.02161313910211,008-009,5.344534994521972,7.0,1.0,15,1814,0.0,0.0,0.5845070422535211,0.18027597033153708,0.4065771530336071,0.4774199426174164
COC(=O)Cc1ccc(C#Cc2cc(OC(C)C)c3c(c2)C(C)(C)CCC3=O)cc1,34,10.0,4.549683304528002,004-006,2.5910515924965414,6.0,1.0,12,676,0.0,0.0,0.7166666666666667,0.19732343424065513,0.44303826785105993,2.71755313873291
O=C(NCC1(N2CCCCC2)CC(CO)C1)c1ccc(Cl)cc1Cl,111,21.0,10.919880824375564,009-011,5.223414950977752,4.0,1.0,36,2658,0.0,0.0,0.6818181818181819,0.2314156873802834,0.36743733433515424,0.7759800553321838
Cc1c2c(cc3[nH]c(-c4c(NC(C)Cc5c(F)c(F)cc(F)c5F)cc[nH]c4=O)nc13)C(=O)N(CCN(C)C)C2,26,10.0,4.993417114208253,004-006,3.610404439410707,6.0,1.0,10,931,0.0,0.0,0.7225130890052356,0.2027506518466765,0.3463859279503969,0.5181280374526978
FC(F)(F)c1ccc(COc2ccc(Br)cc2CC2CNC2)o1,1037,54.0,14.057600490902429,014-016,9.596530283915868,3.0,2.0,107,13202,0.0,0.0,0.6904761904761905,0.182592006458547,0.1614660681970126,3.2516579627990723
CC(=O)N(C)c1cccc(CCN2CCN(c3cccc4nc(C)ccc34)CC2)c1,312,75.0,5.589551729388699,004-006,5.222507197850744,7.0,1.0,75,7693,0.0,0.0,0.523076923076923,0.23149049474586825,0.2858082537894311,2.679342031478882
CC(=O)NCCOc1ccc2c(c1)c(Cl)cn2S(=O)(=O)c1ccccc1,47,11.0,5.069643222131846,004-006,3.72467951696728,3.0,1.0,16,1348,0.0,0.0,0.625,0.24709570848589435,0.3887572559516794,1.5865319967269897
COc1c(C(=O)NCC(=O)O)nc(C#N)c2c(Oc3ccccc3)cccc12,7,4.0,2.946670775002382,001-003,2.535959245670945,4.0,1.0,4,295,0.0,0.0,0.5806451612903225,0.18245719029381724,0.32377320167639767,1.143528938293457
O=C1Nc2ncccc2C2(CCN(c3cc(Oc4cc(Cl)c5[nH]c(C6CCOCC6)nc5c4)ncn3)CC2)O1,15,4.0,4.456468440961195,004-006,3.3252720213551776,4.0,1.0,8,471,0.0,0.0,0.7,0.3612790186444168,0.4710861482848133,0.8390520811080933
CCC(=O)NC1CCCc2c(-c3ccc4c(c3)CCC(=O)N4C)cncc21,294,17.0,11.783559334954065,011-013,6.7528997240622886,6.0,1.0,33,2944,0.0,0.0,0.6818181818181819,0.1461498618452759,0.41186702881187487,0.9552305936813354
Nc1ccc(C(=O)Nc2n[nH]c3ccc(Cc4cc(F)cc(F)c4)cc23)c(N(C(=O)C(F)(F)F)C2CCOCC2)c1,341,47.0,11.466156241285384,011-013,7.63955587157632,6.0,1.0,52,3828,0.0,0.0,0.7730061349693251,0.2573981677638345,0.4131570101595511,2.9684951305389404
CCOC(=O)CC1OB(O)c2cc(OC)cc(Cl)c21,13,7.0,3.057298128348275,003-004,2.7679663528303955,6.0,1.0,7,343,0.0,0.0,0.5392156862745099,0.3013639097668618,0.31967287998967875,0.945125162601471
CC(C)C[C@@H](C(=O)Nc1ccn(C[C@@H](O)CO)n1)N1CC(Oc2cccc3ccccc23)=CC1=O,15,7.0,2.7551873251654744,001-003,2.3612152280842045,7.0,1.0,7,278,0.0,0.0,0.7098765432098766,0.3303294975756139,0.36820354758849794,2.610250234603882
CSCCOc1ccc2[nH]c(C(=O)NCc3ccc(Cl)c(Oc4cc(Cl)cc(C#N)c4)c3F)cc2c1,264,14.0,7.9866625459345695,006-008,5.978468518348075,5.0,1.0,16,1230,0.0,0.0,0.6748466257668712,0.16521788013120986,0.27866922495990654,2.527812957763672
Cc1cc(-c2cccc(C3=Nc4cc(N(C)C)c(C)cc4NC(=O)C3)c2)on1,50,8.0,5.506032583796962,004-006,4.391800310650681,6.0,1.0,10,659,0.0,0.0,0.6942148760330579,0.15517761506491645,0.3733229653475194,0.1973230540752411
C=CC(=O)CC1CN=C(c2cc3cccc(N(C)S(=O)(=O)c4cccs4)c3[nH]2)S1,222,53.0,11.390808478600356,011-013,11.132177251106352,6.0,2.0,53,1942,0.0,0.0,0.4878048780487805,0.17749990841630936,0.24375148515802536,0.5994961261749268
CC(C)(C)OC(=O)NCCc1ccc(N)cc1F,15,4.0,3.5900620277524364,003-004,3.034388950540304,4.0,1.0,8,403,0.0,0.0,0.5411764705882354,0.20770525788024863,0.3396543880510816,0.9620735049247742
Cc1nc(-c2ccccc2C)c(NC(=O)c2cnn3ccc(N)nc23)s1,77,19.0,9.07852272040754,009-011,8.110135608144132,6.0,2.0,20,916,0.0,0.0,0.7454545454545455,0.3198009025383256,0.4256471692666123,0.013801264576613903
C[C@H]1CN(CCCN(C(=O)Nc2ccc(F)c(Cl)c2)C2COc3ccc(Br)cc3C2)[C@H](C)CN1,57,14.0,6.8410486168250255,006-008,5.102457334439614,4.0,1.0,16,1236,0.0,0.0,0.7533333333333333,0.2664191149162498,0.39066229056635904,3.6158244609832764
CCOCc1nc2cnc3cc(N4CCOCC4)ccc3c2n1CCCOC(C)C,254,37.0,6.291851201166924,006-008,5.814342665023924,5.0,1.0,62,6140,0.0,0.0,0.7094972067039106,0.20182512223834048,0.3475876450490294,1.126150131225586
CC(C)(C)[Si](C)(C)OCCC(O)(CCN)c1ccccc1,161,3.0,8.036612646750772,008-009,5.166921077245211,2.0,1.0,51,5333,0.0,0.0,0.6153846153846154,0.20476607086993204,0.37023635452267,3.4221198558807373
CN1Cc2cc(-c3ccc(-c4cncc(NS(=O)(=O)c5cccc(Cl)c5)c4)s3)ccc2C1=O,37,6.0,4.675429310046342,004-006,3.608801321059137,5.0,1.0,11,896,0.0,0.0,0.6900584795321638,0.28690947319984883,0.37650707002495265,0.09318222105503082
CC(C)(/C=C/CO)CCCO[Si](C)(C)C(C)(C)C,81,30.0,8.833780883919903,008-009,5.02009304985266,4.0,1.0,34,1752,0.0,0.0,0.5573770491803278,0.172452264806791,0.30571980302963553,0.6257097125053406
CN(c1cccc(NC(=O)c2cccc(C(C)(C)C#N)c2)c1)c1ncc2nc(NC(=O)c3cccnc3)sc2n1,63,11.0,6.931705450696418,006-008,5.063294504344475,7.0,1.0,11,819,0.0,0.0,0.75,0.19938566023867244,0.38464799515589854,0.2906477153301239
CC[C@H](Nc1ncnc(N)c1-c1ncn(C)n1)c1nc2cccc(Cl)c2c(=O)n1-c1ccc(F)cc1,7,2.0,3.053440427327768,003-004,2.7612801146321693,2.0,1.0,4,107,0.0,0.0,0.7205882352941176,0.2953226095194087,0.4087500693909286,0.8325996398925781
COc1ccc(Oc2ccccc2Cl)cc1C(C)C(=O)O,119,30.0,6.317197850003957,006-008,4.976029751158014,3.0,1.0,40,4604,0.0,0.0,0.5113636363636364,0.20567916593188507,0.36242826421374263,1.0808019638061523
Cc1cc(C=C2CCC(N)CC2)cc(Oc2ccc(C(F)(F)F)cn2)c1,6965,194.0,21.281364204786705,021-023,12.21931225621301,6.0,2.0,316,39785,0.0,0.0,0.6296296296296297,0.2945665080872292,0.36599362029246674,0.43477487564086914
CCCN(CCC)c1ccc(N)c(-c2cc(C(=O)NCc3cccc(C(F)(F)F)c3)ccn2)c1,47,8.0,5.631623344733549,004-006,4.599957483859295,5.0,1.0,15,880,0.0,0.0,0.6965517241379311,0.30748168656598773,0.4288523543735244,3.0402960777282715
CC(C)c1noc(N2CCC(n3ccc4cc(-c5ccc(S(C)(=O)=O)cc5)c(F)cc43)CC2)n1,2428,182.0,15.623754813502158,014-016,10.311157371605184,6.0,2.0,182,30737,0.0,0.0,0.7122302158273381,0.2891813777951171,0.40248184254134967,0.35471397638320923
CN1C(=O)OCCc2cc(N3C[C@H](CNC(=O)OC(C)(C)C)OC3=O)ccc21,391,76.0,12.310548242258026,011-013,4.430174892218086,6.0,2.0,104,8336,0.0,0.0,0.6058394160583942,0.1618919706092452,0.2967787634110869,0.8269371390342712
CC1(NC(=O)OC(C)(C)C)CCCN(c2c(N)cnc3c2CCC3)C1,7,3.0,2.91171467309452,001-003,2.586848765858875,3.0,1.0,4,138,0.0,0.0,0.6732673267326732,0.31134667120007087,0.37299973486861593,1.0256805419921875
CCNC(=O)c1ccc2c(c1)OCCc1cc(C(=O)N(C)c3ccccc3Cl)sc1-2,97,11.0,8.220760810838627,008-009,5.892713510528516,4.0,1.0,20,2123,0.0,0.0,0.4460431654676259,0.11813268575650804,0.15421048656203873,0.4104612171649933
CN(Cc1cn(C)cn1)C[C@H]1CN(S(=O)(=O)c2cccs2)CCN1c1ccc(C(C)(O)C(F)(F)F)cc1,345,86.0,8.559277079952205,008-009,7.946557305008106,7.0,2.0,86,7621,0.0,0.0,0.7284768211920529,0.2518692090550746,0.4982877475613823,2.49851393699646
CCN1CCN(C2(C(=O)N3C[C@H](S(=O)(=O)c4ccccc4Cl)C[C@H]3C(=O)NC3(C#N)CC3)CC2)CC1,471,91.0,11.3468426883915,011-013,7.552504734030618,3.0,1.0,96,8909,0.0,0.0,0.625,0.23847389968237476,0.2940810438784207,2.5179309844970703
COc1ccc(S(=O)(=O)n2cc(C=O)cc2-c2ccccc2)cn1,68,12.0,5.417180891924026,004-006,5.290207230207182,6.0,1.0,16,1122,0.0,0.0,0.39252336448598135,0.3057079388647761,0.2188417296977445,0.050325602293014526
N#Cc1cc(F)c(Cl)c(Oc2c(Cl)ccc(CNC(=O)c3[nH]cnc3Cl)c2F)c1,11,5.0,2.7918462789060525,001-003,0.9691882735449114,5.0,1.0,5,414,0.0,0.0,0.7165354330708662,0.19060290657858314,0.34701471668105954,2.4456887245178223
Fc1ccc(-c2nn3c(NC4CCCC4)cccc3c2-c2ccnc(NC3CCCC3)c2)cc1,88,19.0,5.901130270906618,004-006,5.85198413534326,6.0,1.0,21,1514,0.0,0.0,0.7485380116959064,0.28869255176474673,0.3023173775014423,0.3462437689304352
Cc1cc2c(-c3ccccc3)nn(C(=O)OC(C)(C)C)c2cc1Nc1ccccc1Cl,13,6.0,2.9983923256986458,001-003,1.873569738271847,4.0,1.0,7,436,0.0,0.0,0.6319018404907976,0.23362507672324595,0.36729847306068286,0.350363552570343
CCc1c(NC(=S)NCCN)ccc2ocnc12,95,11.0,6.255080666730873,006-008,5.293923699989655,6.0,1.0,23,2743,0.0,0.0,0.7741935483870968,0.22531461885914972,0.386760888065955,0.17121651768684387
CCc1cc2c(=O)n(CC(=O)c3ccc(OCC4CC4)cc3)c(=O)n(Cc3ccc(-c4ccccc4C#N)cc3)c2s1,33,7.0,3.266584803467191,003-004,2.9069542186064194,5.0,1.0,7,466,0.0,0.0,0.6451612903225806,0.19289848079891891,0.42266559482464494,0.6490159034729004
COc1cccc(C)c1C(=O)c1ncc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(C)c1,132,15.0,7.819768729141978,006-008,6.091999721166902,6.0,1.0,17,1510,0.0,0.0,0.7007299270072993,0.2494106280544519,0.3563506352471826,0.9640111923217773
O=C(NCC1Cc2c(Cl)cc3c(c2O1)CCC3)OCc1ccccc1,243,14.0,5.303210055974233,004-006,3.626936596895662,8.0,1.0,16,1599,0.0,0.0,0.5945945945945945,0.24599141824928683,0.27170759347233253,2.6796693801879883
CC(C)(C)OC(=O)Nc1ccc(-c2cnc(N3CCOCC3)c3nc(/C=C/c4ccc5ccccc5n4)cn23)cn1,30,10.0,5.615784271989399,004-006,4.774668194902112,6.0,1.0,10,492,0.0,0.0,0.719626168224299,0.20088451830704024,0.2804017155569045,0.22431178390979767
Oc1ccc2nc(-c3ccc(-c4nn[nH]n4)cc3Cl)ccc2c1,29,3.0,4.675668626110597,004-006,3.3470514337144954,3.0,1.0,8,948,0.0,0.0,0.6276595744680851,0.22548013845035442,0.312146243082036,2.6624155044555664
COCCOc1cc(Oc2cccnc2)cnc1Nc1nccs1,13,6.0,4.278333215688338,004-006,2.113931390704885,5.0,1.0,6,357,0.0,0.0,0.7235772357723578,0.25431773238294986,0.3449368331156373,0.3852865993976593
COc1cc(OC)cc(-c2cc3cnc(Cl)nc3cc2OC)c1,15,5.0,3.969197881703997,003-004,3.6397672947069983,4.0,1.0,8,576,0.0,0.0,0.6638655462184874,0.22508604916730457,0.28588940229700643,0.2759751081466675
CCOC(=O)Cc1ccc(OC)c(-c2ccc(NC(C)=O)cc2CN(CC)C(=O)OCc2ccccc2)c1,56,5.0,4.318765921823968,004-006,4.291821812478212,3.0,1.0,14,1191,0.0,0.0,0.611842105263158,0.23376527229335475,0.3918314002438823,1.1713166236877441
COc1cc2c(cc1F)n(C)c(=O)n2C[C@@H]1CC[C@@H](C(=O)Nc2ccncc2)CC1,87,19.0,7.693347720675007,006-008,6.13923027819876,8.0,1.0,20,1322,0.0,0.0,0.7248322147651007,0.2652685592964821,0.35585123739215874,2.637580394744873
COc1cc2c(-c3cc4cccnc4[nH]3)cn(C)c2cc1OCCN1CCOCC1,7,4.0,2.4042937456781144,001-003,1.9898558508468105,4.0,1.0,4,222,0.0,0.0,0.7267759562841529,0.2870114526474178,0.2571063741795132,1.0828279256820679
CC(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C2=NNC(=O)CC2)c1,59,7.0,4.9124811345638095,004-006,4.101041797454211,5.0,1.0,22,1727,0.0,0.0,0.6608695652173913,0.28911918763114075,0.43837299938353236,1.2279369831085205
CCn1c(C)c(C(=O)NC)c2ccc(Oc3ccnc4cc(C(=O)N5CCC5)sc34)cc21,47,11.0,7.474865505440217,006-008,6.729381675690522,7.0,1.0,11,435,0.0,0.0,0.722488038277512,0.2826812133071752,0.42325942578587505,1.9595675468444824
CC(Cl)c1cc(F)ccc1Oc1nc2ccc(-n3cc(-c4ccccc4)nn3)cc2cc1Cc1ccccc1,93,22.0,7.294611906292845,006-008,5.796228037805551,6.0,1.0,24,2000,0.0,0.0,0.6701030927835052,0.29675388768418154,0.40425898791673376,0.6706018447875977
CN(C)c1ccc2nc(N)c(C#N)c(NCc3cccs3)c2c1,27,6.0,6.178620094103994,006-008,4.928026408178953,5.0,1.0,10,739,0.0,0.0,0.7538461538461538,0.27762279903272924,0.3015408139971091,0.2677323818206787
C[C@@H](CCCCn1c(=O)c2[nH]c(CNC(=O)OC(C)(C)C)nc2n(C)c1=O)OS(C)(=O)=O,309,49.0,9.704572711610991,009-011,6.523080991661196,6.0,1.0,60,5287,0.0,0.0,0.6956521739130435,0.20749721454979286,0.31744873762620496,0.41503238677978516
CN(C(=O)C(C)(C)c1cc(Cl)cc(Cl)c1)c1cnc(N2CCC[C@H]2CO)cc1-c1ccccc1Cl,68,16.0,6.185893906104828,006-008,5.463931264046592,6.0,1.0,16,1213,0.0,0.0,0.7251908396946565,0.343973351216601,0.44842561103196465,1.726539969444275
CN1Cc2cc(-c3ccc(C[C@H](NC(=O)C4(NC(=O)OC(C)(C)C)CCOCC4)C(N)=O)cc3)cnc2C1=O,29,7.0,3.981411817716421,003-004,3.0303277416470995,7.0,1.0,11,556,0.0,0.0,0.6857142857142857,0.14786930414785204,0.3044252937646511,2.3229100704193115
Cc1cccc(NC2(CO)CCN(Cc3ccccc3)CC2)c1,51,15.0,11.23934792702161,011-013,6.1853092446619895,3.0,1.0,21,1055,0.0,0.0,0.5045871559633027,0.23758671159527367,0.24376415203274848,0.3002440333366394
COc1ncc(Cc2c[nH]c(OCCc3ccc(Oc4ccc(C(F)(F)F)nc4)cc3)nc2=O)cn1,4639,320.0,18.00504057491164,018-019,17.60978567740421,9.0,2.0,320,28966,0.0,0.0,0.7032258064516129,0.24389783669556508,0.3546618597565936,1.2689387798309326
COCc1cnc(N2CCC([C@H]3C[C@H]3CCOc3ccc(CC(=O)N(C)C)c(Cl)c3)CC2)nc1,72,8.0,7.626553204445528,006-008,6.02263705295841,5.0,1.0,24,1484,0.0,0.0,0.6015037593984962,0.22796662042930427,0.3092939040337752,2.0533790588378906
CN(C)Cc1cc(C(C)(C)C)cc(Cl)n1,21,3.0,6.674104665604208,006-008,4.41786766569747,3.0,1.0,10,474,0.0,0.0,0.6756756756756757,0.1644029865868759,0.3870890811728168,0.5559548735618591
CCC(Nc1ncnc2[nH]cnc12)c1nc2cccc(C)n2c(=O)c1-c1cncc(F)c1,6174,175.0,16.94471967552019,016-018,11.5924989979769,7.0,2.0,267,49847,0.0,0.0,0.7533333333333333,0.26149573738549947,0.43698691665850353,0.4409615099430084
C=CC(=O)NCCC1CCN(C(=O)CNc2cc(Cl)c(Cl)cc2O)CC1,45,8.0,4.361114986627817,004-006,3.919174682888014,5.0,1.0,11,1023,0.0,0.0,0.7333333333333334,0.28309070436892037,0.2944692179447126,1.3464324474334717
CC(C)Cn1nc(S(=O)(=O)c2cccc3ccccc23)c2cc(N3CCN(C(=O)OC(C)(C)C)CC3)ccc21,9,5.0,2.7131346427768275,001-003,2.7131346427768275,5.0,1.0,5,409,0.0,0.0,0.5872093023255813,0.2960551013786481,0.36132139264786667,2.798245668411255
Cc1cc(N)cc(CN2CCCC2)c1N1CCN(C)CC1,48,19.0,6.549050584500782,006-008,6.036883571090764,5.0,1.0,19,1266,0.0,0.0,0.6767676767676767,0.26203953048120865,0.234408824625998,1.4897586107254028
CNCCC(=O)N1CCOc2ccc(S(=O)(=O)c3ccccc3)cc21,55,14.0,6.888193825459767,006-008,4.726516293475135,4.0,1.0,16,1536,0.0,0.0,0.6036036036036037,0.20686809188928723,0.2716845613148199,0.34008148312568665
Cc1nn(-c2cc(O)c(Cl)cc2F)c(C)c1[N+](=O)[O-],136,22.0,7.176709484857726,006-008,6.045015397050699,4.0,1.0,36,2684,0.0,0.0,0.7,0.20689993393130068,0.33392015369024974,1.088257074356079
O=S(=O)(c1cccc2ccccc12)c1n[nH]c2ccc(OC3CCN(CCc4ccccc4)C3)cc12,153,38.0,3.2120751512658354,003-004,2.9124403640879053,7.0,1.0,38,4736,0.0,0.0,0.6926829268292682,0.3610945128482598,0.40298881839047684,4.312629699707031
COc1cc(Cl)c(-n2c(=O)[nH]c3ccc(Cl)nc32)cc1OCc1c(OC)ccc(F)c1F,693,47.0,12.418828843284968,011-013,8.108159062205843,6.0,2.0,85,11005,0.0,0.0,0.7468354430379747,0.227057511924335,0.3573038426866787,0.1884220689535141
